Brand Name,Generic Name,Tot_Mftr,Manufacturer,2017 Total Spending,2017 Total Dosage Units,2017 Total Claims,"2017 Total 
Beneficiaries",2017 Average Spending Per Dosage Unit (Weighted),"2017 Average 
Spending Per Claim","2017 Average 
Spending Per Beneficiary","2017 Outlier 
Flag",2018 Total Spending,2018 Total Dosage Units,2018 Total Claims,"2018 Total 
Beneficiaries",2018 Average Spending Per Dosage Unit (Weighted),"2018 Average 
Spending Per Claim","2018 Average 
Spending Per Beneficiary","2018 Outlier 
Flag"
Retin-A Micro,Tretinoin Microspheres,1,Bausch Health U,282000.84,20595,483,201,13.68831804,583.8526708,1402.989254,0,273757.79,19810,479,187,13.81946364,571.5193946,1463.945401,0
Retin-A Micro Pump,Tretinoin Microspheres,1,Overall,551326.41,30305,578,306,18.19647429,953.8519204,1801.720294,0,1061048.16,58150,1086,582,18.25130956,977.0240884,1823.106804,0
Retin-A Micro Pump,Tretinoin Microspheres,1,Bausch Health U,551326.41,30305,578,306,18.19647429,953.8519204,1801.720294,0,1061048.16,58150,1086,582,18.25130956,977.0240884,1823.106804,0
Retrovir*,Zidovudine,1,Overall,12281.32,6600,38,,1.848395644,323.1926316,,1,11685.48,7640,35,,1.863261842,333.8708571,,1
Retrovir*,Zidovudine,1,Viiv Healthcare*,12281.32,6600,38,,1.848395644,323.1926316,,1,11685.48,7640,35,,1.863261842,333.8708571,,1
Revatio,Sildenafil Citrate,1,Overall,16431457.51,385479,2582,412,42.73408698,6363.848765,39882.17842,0,14249534.44,289622,1984,315,49.28440392,7182.22502,45236.61727,0
Revatio,Sildenafil Citrate,1,Pfizer/Viatris,16431457.51,385479,2582,412,42.73408698,6363.848765,39882.17842,0,14249534.44,289622,1984,315,49.28440392,7182.22502,45236.61727,0
Revcovi,Elapegademase-Lvlr,1,Overall,,,,,,,,,,,,,,,,
Revcovi,Elapegademase-Lvlr,1,Leadiant/Chiesi,,,,,,,,,,,,,,,,
Revlimid,Lenalidomide,1,Overall,3311187483,5281270.99,259573,37415,626.9260148,12756.28622,88498.93045,0,4064871916,5828985,285915,39454,697.3542512,14217.06422,103028.1319,0
Revlimid,Lenalidomide,1,Celgene/BMS,3311187483,5281270.99,259573,37415,626.9260148,12756.28622,88498.93045,0,4064871916,5828985,285915,39454,697.3542512,14217.06422,103028.1319,0
Rexulti,Brexpiprazole,1,Overall,154662576.4,4558967,148963,28522,33.92616493,1038.261692,5422.571221,0,238864198,6451003.75,208539,36173,37.02849978,1145.417394,6603.383683,0
Rexulti,Brexpiprazole,1,Otsuka America,154662576.4,4558967,148963,28522,33.92616493,1038.261692,5422.571221,0,238864198,6451003.75,208539,36173,37.02849978,1145.417394,6603.383683,0
Reyataz,Atazanavir Sulfate,1,Overall,145170791.7,3523897,96283,11677,44.5304345,1507.751023,12432.19934,0,28086245.65,706978,18933,4537,43.30482906,1483.454585,6190.488351,0
Reyataz,Atazanavir Sulfate,1,BMS Primarycare,145170791.7,3523897,96283,11677,44.5304345,1507.751023,12432.19934,0,28086245.65,706978,18933,4537,43.30482906,1483.454585,6190.488351,0
Reyvow,Lasmiditan Succinate,1,Overall,,,,,,,,,,,,,,,,
Reyvow,Lasmiditan Succinate,1,Eli Lilly & Co.,,,,,,,,,,,,,,,,
Rezurock,Belumosudil Mesylate,1,Overall,,,,,,,,,,,,,,,,
Rezurock,Belumosudil Mesylate,1,Kadmon Pharmace,,,,,,,,,,,,,,,,
Rheumate,Levomefolate/B12/Herb 236,1,Overall,,,,,,,,,,,,,,,,
Rheumate,Levomefolate/B12/Herb 236,1,Primus Pharmace,,,,,,,,,,,,,,,,
Rhofade,Oxymetazoline HCl,3,Overall,633397.37,40065,1229,984,15.80924423,515.3762164,643.6965142,0,1486971.49,85130,2541,1570,17.4670679,585.1914561,947.1155987,0
Rhofade,Oxymetazoline HCl,1,Epi Health LLC,,,,,,,,,,,,,,,,
Rhofade,Oxymetazoline HCl,1,Allergan Inc.,633397.37,40065,1229,984,15.80924423,515.3762164,643.6965142,0,1486971.49,85130,2541,1570,17.4670679,585.1914561,947.1155987,0
Rhofade,Oxymetazoline HCl,1,Aclairs/Epi Hea,,,,,,,,,,,,,,,,
Rhogam Ultra-Filtered Plus,Rho(D) Immune Globulin,1,Overall,1861.44,17,17,17,109.4964706,109.4964706,109.4964706,1,2760,25,25,25,110.4,110.4,110.4,1
Rhogam Ultra-Filtered Plus,Rho(D) Immune Globulin,1,Kedrion Biophar,1861.44,17,17,17,109.4964706,109.4964706,109.4964706,1,2760,25,25,25,110.4,110.4,110.4,1
Rhopressa,Netarsudil Mesylate,1,Overall,,,,,,,,,15643253.42,165181,50963,23993,94.70370939,306.9531507,651.9923903,0
Rhopressa,Netarsudil Mesylate,1,Aerie Pharmaceu,,,,,,,,,15643253.42,165181,50963,23993,94.70370939,306.9531507,651.9923903,0
Riabni,Rituximab-Arrx,1,Overall,,,,,,,,,,,,,,,,
Riabni,Rituximab-Arrx,1,Amgen,,,,,,,,,,,,,,,,
Ribavirin,Ribavirin,1,Overall,564579.05,442436,3570,3856,1.277777647,158.1453922,146.4157287,0,247699.64,176920,1588,1963,1.400948535,155.9821411,126.1842282,0
Ribavirin,Ribavirin,1,Aurobindo Pharm,564579.05,442436,3570,1474,1.277777647,158.1453922,383.0251357,0,247699.64,176920,1588,766,1.400948535,155.9821411,323.3676762,0
Ridaura,Auranofin,1,Overall,1088740.03,50671,702,232,21.48645241,1550.911724,4692.844957,0,1570480.32,72337,1104,203,21.71060896,1422.536522,7736.356256,0
Ridaura,Auranofin,1,Sebela Pharmace,1088740.03,50671,702,180,21.48645241,1550.911724,6048.555722,0,1570480.32,72337,1104,201,21.71060896,1422.536522,7813.334925,0
Rifabutin,Rifabutin,2,Overall,5294508.61,415847,8378,2571,12.7256858,631.953761,2059.31879,0,5125870.14,411982,8185,2604,12.44200139,626.251697,1968.460115,0
Rifabutin,Rifabutin,1,Lupin Pharmaceu,2076198.37,158684,3106,1059,13.08385452,668.4476401,1960.527262,0,1992060.98,160248,3172,1105,12.4311129,628.0141803,1802.770118,0
Rifabutin,Rifabutin,1,Greenstone LLC.,3218310.24,257163,5272,1671,12.51467062,610.4533839,1925.9786,0,3133809.16,251734,5013,1675,12.44889113,625.1364772,1870.930842,0
Rifadin*,Rifampin,1,Overall,45342.05,7785,71,14,5.728360187,638.6204225,3238.717857,0,38694.85,7236,71,14,5.281733202,544.9978873,2763.917857,1
Rifadin*,Rifampin,1,Sanofi-Aventis*,45342.05,7785,71,14,5.728360187,638.6204225,3238.717857,0,38694.85,7236,71,14,5.281733202,544.9978873,2763.917857,1
Rifampin*,Rifampin,8,Overall,5845653.8,5385583.667,99529,37252,1.062898929,58.73317124,156.921878,0,5701080.92,5617314,101962,37355,1.011680129,55.91378082,152.6189511,0
Rifampin*,Rifampin,1,Versapharm/Akor,1248063.5,1268836.667,24565,10186,0.984538542,50.80657439,122.5273415,0,1175763.64,1257490,23719,9899,0.934953697,49.57054007,118.7760016,0
Rifampin*,Rifampin,1,Sandoz,194157.11,155793,3041,1474,1.193436398,63.84646827,131.7212415,0,234144.73,194039,3579,1616,1.131281468,65.42183012,144.8915408,0
Rifampin*,Rifampin,1,Mylan Instituti*,158412.79,52346,211,52,2.814166038,750.7715166,3046.399808,1,8704.06,1137,34,20,9.288366296,256.0017647,435.203,1
Rifampin*,Rifampin,1,Major Pharmaceu,1511.99,1818,28,23,0.831677668,53.99964286,65.73869565,1,3243.69,3736,84,43,0.868225375,38.61535714,75.43465116,0
Rifampin*,Rifampin,1,Lupin Pharmaceu,1236865.39,1102748,21010,8156,1.118271045,58.87031842,151.6509797,0,1392666.24,1311847,23898,9089,1.057856259,58.27543058,153.2254638,0
Rifampin*,Rifampin,1,Lannett Co. Inc,2846217.31,2786682,50379,19967,1.021893679,56.49610572,142.5460665,0,2800911.91,2841506,50517,19839,0.985757952,55.44493755,141.1821115,0
Rifampin*,Rifampin,1,App/Fresenius K,152714.56,11704,170,30,13.04806562,898.3209412,5090.485333,1,79211,5686,97,14,13.93088287,816.6082474,5657.928571,1
Rifampin*,Rifampin,1,AHP,7711.15,5656,125,76,1.301876931,61.6892,101.4625,0,6435.65,1873,34,23,3.226230125,189.2838235,279.8108696,1
Riluzole,Riluzole,6,Overall,8690207.12,2256524,29477,6049,3.859372688,294.8131465,1436.635332,0,9202630.31,2568185,31876,6618,3.580854871,288.7009132,1390.545529,0
Riluzole,Riluzole,1,Sun Pharmaceuti,589818.2,158478,2193,649,3.721767059,268.9549476,908.8107858,0,743768.72,209547,2546,688,3.549412399,292.1322545,1081.059186,0
Riluzole,Riluzole,1,Rising Pharm,559119.77,122907,1956,706,4.549128772,285.8485532,791.9543484,0,129633.83,30111,546,157,4.305198433,237.4245971,825.6931847,0
Riluzole,Riluzole,1,Mylan,53156.88,17392,256,83,3.056398344,207.6440625,640.4443374,0,29326.12,8186,106,42,3.582472514,276.6615094,698.2409524,0
Riluzole,Riluzole,1,Glenmark Pharma,2664765.91,791382,10299,2741,3.367230882,258.7402573,972.18749,0,2000486.79,530491,6513,1741,3.771009857,307.1528927,1149.044681,0
Riluzole,Riluzole,1,Ascend Laborato,2405952.88,617360,7524,2698,3.897163535,319.7704519,891.7542179,0,3705291.29,1130366,14295,3522,3.277957131,259.2019091,1052.04182,0
Riluzole,Riluzole,1,Apotex Corp,2417393.48,549005,7249,2200,4.40322671,333.4795806,1098.815218,0,2594123.56,659484,7870,1952,3.933565576,329.6217992,1328.956742,0
Rimantadine HCl,Rimantadine HCl,1,Overall,271093.28,135512.5,2197,939,2.000503865,123.3924807,288.7042386,0,306296.37,138505.5,2283,934,2.211438318,134.1639816,327.940439,0
Rimantadine HCl,Rimantadine HCl,1,Amneal Pharmace,271093.28,135512.5,2197,939,2.000503865,123.3924807,288.7042386,0,306296.37,138505.5,2283,934,2.211438318,134.1639816,327.940439,0
Rimso-50,Dimethyl Sulfoxide,1,Overall,861897.59,75618,868,259,11.39804795,992.9695737,3327.789923,0,740761.67,64527,757,212,11.47987153,978.5491017,3494.158821,0
Rimso-50,Dimethyl Sulfoxide,1,Mylan Instituti,861897.59,75618,868,259,11.39804795,992.9695737,3327.789923,0,740761.67,64527,757,212,11.47987153,978.5491017,3494.158821,0
Rinvoq,Upadacitinib,1,Overall,,,,,,,,,,,,,,,,
Rinvoq,Upadacitinib,1,Abbvie US LLC,,,,,,,,,,,,,,,,
Riomet,Metformin HCl,1,Overall,3597654.48,2740627,5657,1388,1.312712193,635.965084,2591.970087,0,4465950.31,3205240,6074,1512,1.393327897,735.2568834,2953.67084,0
Riomet,Metformin HCl,1,Sun Pharmaceuti,3597654.48,2740627,5657,1388,1.312712193,635.965084,2591.970087,0,4465950.31,3205240,6074,1512,1.393327897,735.2568834,2953.67084,0
Risedronate Sodium,Risedronate Sodium,8,Overall,46819061.08,1306681.732,267676,72398,64.64690893,174.9094468,646.6899787,0,45152349.92,1321560.754,252738,67826,62.93203201,178.6527943,665.7085767,0
Risedronate Sodium,Risedronate Sodium,1,Teva USA,10885638.32,410685.723,64211,20949,43.2797637,169.5291822,519.6256776,0,12246714.58,401628.276,68172,21140,54.03660212,179.6443493,579.3147862,0
Risedronate Sodium,Risedronate Sodium,1,Sun Pharmaceuti,1764036.56,100262,13129,4686,17.59426862,134.3618372,376.4482629,0,1837767.5,93111,12390,4106,19.73738334,148.3266747,447.5809791,0
Risedronate Sodium,Risedronate Sodium,1,Sun Pharma Glob,4791518.54,45347,24585,8829,105.6634075,194.8960155,542.7022925,0,4117228.08,37510,18217,5579,109.7634785,226.0102146,737.9867503,0
Risedronate Sodium,Risedronate Sodium,1,Macleods Pharma,2191377.59,167262.859,14119,6842,16.22292462,155.2077052,320.2831906,0,4671488.78,350390.144,33965,10520,15.41482759,137.5383124,444.0578688,0
Risedronate Sodium,Risedronate Sodium,1,Greenstone LLC.,,,,,,,,,7683.43,85,43,40,90.39329412,178.6844186,192.08575,0
Risedronate Sodium,Risedronate Sodium,1,Aurobindo Pharm,3239146.14,36271,17134,7001,96.0375547,189.0478662,462.6690673,0,4262796.04,44163,23183,7729,97.52582639,183.8759453,551.5326743,0
Risedronate Sodium,Risedronate Sodium,1,Apotex Corp,15813096.29,245045.863,84449,24096,86.74142109,187.2502491,656.2539961,0,15169448.41,260385.334,79401,23665,81.26267616,191.0485814,641.0077503,0
Risedronate Sodium,Risedronate Sodium,1,Actavis/Greenst,8134247.64,301807.287,50049,20384,49.88858632,162.5256776,399.0506103,0,2839223.1,134288,17367,7311,42.4192252,163.4837969,388.3494871,0
Risedronate Sodium Dr,Risedronate Sodium,3,Overall,,,,11212,,,,,4430671.85,128583,17004,8213,34.45767986,260.5664461,539.4705771,0
Risedronate Sodium Dr,Risedronate Sodium,1,Sun Pharmaceuti,,,,,,,,,,,,,,,,
Risedronate Sodium Dr,Risedronate Sodium,1,Northstar Rx Ll,,,,,,,,,,,,,,,,
Risedronate Sodium Dr,Risedronate Sodium,1,Greenstone LLC.,,,,,,,,,4430671.85,128583,17004,5697,34.45767986,260.5664461,777.7201773,0
Risperdal,Risperidone,1,Overall,11269242.21,748967.25,12138,1650,15.56354267,928.4266115,6829.843764,0,11798910.25,734386.5,11157,1481,16.69572429,1057.534306,7966.853646,0
Risperdal,Risperidone,1,Janssen Pharm.,11269242.21,748967.25,12138,1650,15.56354267,928.4266115,6829.843764,0,11798910.25,734386.5,11157,1481,16.69572429,1057.534306,7966.853646,0
Risperdal Consta,Risperidone Microspheres,1,Overall,250633061.6,359838,243166,21302,691.2594016,1030.707671,11765.70564,0,239263325.9,321978.598,219277,19091,736.9788292,1091.146476,12532.7812,0
Risperdal Consta,Risperidone Microspheres,1,Janssen Pharm.,250633061.6,359838,243166,21302,691.2594016,1030.707671,11765.70564,0,239263325.9,321978.598,219277,19091,736.9788292,1091.146476,12532.7812,0
Risperidone,Risperidone,13,Overall,42017999.78,170201931.9,3692710,564083,0.246400496,11.37863514,74.48903757,0,57199806.8,197982434.3,4159611,552497,0.28566339,13.75123943,103.5296242,0
Risperidone,Risperidone,1,Zydus Pharmaceu,15671840.31,64884671.69,1425859,218813,0.242180364,10.99115713,71.6220714,0,18137503.39,66905589.25,1444780,218088,0.27179444,12.55381677,83.16598524,0
Risperidone,Risperidone,1,Torrent Pharmac,4594522.41,13961985.38,335831,57708,0.329076987,13.68105508,79.61673269,0,3092616.84,10367638.53,256589,42709,0.296046537,12.05280367,72.41136154,0
Risperidone,Risperidone,1,Tris Pharma Inc,,,,,,,,,,,,,,,,
Risperidone,Risperidone,1,Solco Healthcar,6035318.37,29565762.17,527529,110036,0.205062852,11.44073287,54.84858019,0,19080998.09,62847347.34,1158142,228308,0.304199004,16.47552553,83.57568762,0
Risperidone,Risperidone,1,Roxane/West-War,109634.61,113273.5,1913,450,0.967875187,57.31030319,243.6324667,0,142773.95,127680.5,2034,493,1.118212648,70.1936824,289.6023327,0
Risperidone,Risperidone,1,Patriot Pharmac,2746603.67,8286288.961,202163,39413,0.296984657,13.58608484,69.68775962,0,2634620.94,5812922.956,128047,28847,0.402161804,20.57542106,91.33084688,0
Risperidone,Risperidone,1,Major Pharmaceu,159304.2,489543,14383,2410,0.323295488,11.07586734,66.1013278,0,209335.46,601736,17490,2736,0.344653949,11.96886564,76.51149854,0
Risperidone,Risperidone,1,Dr.Reddy'S Lab,16736.57,79631,1861,499,0.202303987,8.993320795,33.54022044,0,13184.01,57028.5,1351,347,0.22042152,9.758704663,37.99426513,0
Risperidone,Risperidone,1,Avkare,,,,,,,,,,,,,,,,
Risperidone,Risperidone,1,Aurobindo Pharm,36412.07,163170.5,4162,790,0.228059361,8.748695339,46.09122785,0,33792.18,142893,3358,660,0.23531643,10.06318642,51.20027273,0
Risperidone,Risperidone,1,Amneal Pharmace,1088389.97,1198367,18701,3710,0.908227588,58.19955992,293.3665687,0,988747.82,973127.9,15299,2934,1.016051251,64.62826459,336.9965303,0
Risperidone,Risperidone,1,Ajanta Pharma L,11532910.04,51367156.71,1158031,178379,0.224840852,9.959068488,64.65396734,0,12860758.9,50136632.28,1132066,180542,0.256708332,11.36043208,71.23416657,0
Risperidone,Risperidone,1,AHP,26327.56,92082,2277,495,0.287985196,11.56238911,53.1869899,0,5475.22,9838,455,105,0.562859819,12.03345055,52.14495238,0
Risperidone ODT,Risperidone,4,Overall,11479942.32,3133204,70420,14387,3.710859388,163.0210497,797.9385779,0,11027785.2,3183917.5,70941,13722,3.494552744,155.4500952,803.6572803,0
Risperidone ODT,Risperidone,1,Sandoz,6674922.16,1758321.5,39172,8835,3.844049081,170.4003411,755.5090164,0,4728502.17,1241963,27797,7443,3.838837782,170.1083631,635.2951995,0
Risperidone ODT,Risperidone,1,Par Pharm.,3029034.48,905982.5,20760,5721,3.393348849,145.9072486,529.4589198,0,2748899.44,849562,19178,5668,3.277763015,143.3360851,484.9857869,0
Risperidone ODT,Risperidone,1,Jubilant Cadist,1754078.69,463630,10357,2790,3.833837175,169.3616578,628.7020394,0,3528455.46,1085958.5,23837,6349,3.26685746,148.0243093,555.7497968,0
Risperidone ODT,Risperidone,1,Dr.Reddy'S Lab,21906.99,5270,131,45,4.478272889,167.2289313,486.822,0,21928.13,6434,129,57,3.611411147,169.9855039,384.7040351,1
Ritalin,Methylphenidate HCl,1,Overall,833561.6,746056,6654,1055,1.10979262,125.2722573,790.105782,0,874737.38,777914,7036,1075,1.123562726,124.3231069,813.7091907,0
Ritalin,Methylphenidate HCl,1,Novartis,833561.6,746056,6654,1055,1.10979262,125.2722573,790.105782,0,874737.38,777914,7036,1075,1.123562726,124.3231069,813.7091907,0
Ritalin La,Methylphenidate HCl,1,Overall,1867592.81,199381,3877,774,9.368240802,481.7108099,2412.910607,0,1565343.42,155907,2871,545,10.04606238,545.2258516,2872.189762,0
Ritalin La,Methylphenidate HCl,1,Novartis,1867592.81,199381,3877,774,9.368240802,481.7108099,2412.910607,0,1565343.42,155907,2871,545,10.04606238,545.2258516,2872.189762,0
Ritonavir,Ritonavir,4,Overall,,,,,,,,,19842727.93,3466575,81139,20511,5.726404622,244.552286,967.418845,0
Ritonavir,Ritonavir,1,West-Ward/Hikma,,,,,,,,,17564633.54,2940123,68927,13943,5.974115212,254.8295086,1259.745646,0
Ritonavir,Ritonavir,1,Camber Pharmace,,,,,,,,,810153.67,210884,4870,3084,3.841702879,166.3559897,262.6957425,0
Ritonavir,Ritonavir,1,Aurobindo Pharm,,,,,,,,,1463527.17,313920,7301,4146,4.662102351,200.4557143,352.9973878,0
Ritonavir,Ritonavir,1,Amneal Pharmace,,,,,,,,,4413.55,1648,41,34,2.678125,107.647561,129.8102941,0
Rituxan,Rituximab,1,Overall,49669323.9,578285,4951,1737,85.89073536,10032.18015,28594.88998,0,54573068.93,578562,4889,1824,94.32536,11162.4195,29919.44569,0
Rituxan,Rituximab,1,"Genentech, Inc.",49669323.9,578285,4951,1737,85.89073536,10032.18015,28594.88998,0,54573068.93,578562,4889,1824,94.32536,11162.4195,29919.44569,0
Rituxan Hycela,"Rituximab/Hyaluronidase,Human",1,Overall,98928.6,187.2,14,,528.4647436,7066.328571,,1,501014.88,902.6,67,28,555.0792427,7477.83403,17893.38857,0
Rituxan Hycela,"Rituximab/Hyaluronidase,Human",1,"Genentech, Inc.",98928.6,187.2,14,,528.4647436,7066.328571,,1,501014.88,902.6,67,28,555.0792427,7477.83403,17893.38857,0
Rivastigmine,Rivastigmine,7,Overall,200743925.6,19800885.19,566928,101640,10.14915068,354.0906881,1975.048461,0,169315134,18132434.87,507177,90455,9.35216602,333.8383524,1871.816196,0
Rivastigmine,Rivastigmine,1,Zydus Pharmaceu,,,,,,,,,,,,,,,,
Rivastigmine,Rivastigmine,1,Sandoz,82974013.91,8420857.99,224708,52027,9.848042379,369.252603,1594.826031,0,80283643.3,8861417.998,230093,51381,9.052188829,348.9182344,1562.516169,0
Rivastigmine,Rivastigmine,1,Northstar Rx Ll,,,,,,,,,,,,,,,,
Rivastigmine,Rivastigmine,1,Mylan,,,,,,,,,5045578.46,577423,15793,8384,8.73141378,319.4819515,601.8104079,0
Rivastigmine,Rivastigmine,1,Breckenridge,,,,,,,,,,,,,,,,
Rivastigmine,Rivastigmine,1,Amneal Pharmace,,,,,,,,,,,,,,,,
Rivastigmine,Rivastigmine,1,Alvogen Inc,117769911.7,11380027.2,342220,66867,10.34686398,344.1350935,1761.256101,0,83985912.28,8693593.875,261291,51429,9.653845726,321.4267322,1633.045797,0
Rivastigmine,Rivastigmine Tartrate,7,Overall,33327912.09,19420919.5,300308,55721,1.716423406,110.9791018,598.1212127,0,34054868.51,23166890,338341,54454,1.470956652,100.652503,625.3878229,0
Rivastigmine,Rivastigmine Tartrate,1,Sun Pharmaceuti,3047890.7,1777736,26900,9306,1.718752299,113.304487,327.5188803,0,6429717.82,4283483,55304,13375,1.501928235,116.2613522,480.726566,0
Rivastigmine,Rivastigmine Tartrate,1,Nivagen Pharmac,,,,,,,,,77643.73,138240,2274,853,0.562516418,34.14412049,91.02430246,0
Rivastigmine,Rivastigmine Tartrate,1,Major Pharmaceu,,,,,,,,,3454.2,2259,47,19,1.529083665,73.49361702,181.8,0
Rivastigmine,Rivastigmine Tartrate,1,Macleods Pharma,2028311.12,1135639,20302,4527,1.789108297,99.90696089,448.0475193,0,1075751.26,689180,10821,3335,1.562079472,99.41329452,322.564096,0
Rivastigmine,Rivastigmine Tartrate,1,Dr.Reddy'S Lab,10257898.2,6719307,106460,23508,1.529416917,96.35448244,436.3577591,0,12960009.44,9206369,141101,27507,1.409860651,91.8491679,471.1531407,0
Rivastigmine,Rivastigmine Tartrate,1,Breckenridge,17324479.1,9357979.5,140974,27126,1.853096987,122.8913069,638.6669284,0,7247383.18,4525878,70003,18555,1.602952997,103.5296085,390.5892309,0
Rivastigmine,Rivastigmine Tartrate,1,Aurobindo Pharm,669332.97,430258,5672,3686,1.558276978,118.006518,181.587892,0,6260908.88,4321481,58791,13113,1.449605345,106.4943423,477.4581621,0
Rivelsa,L-Norgest/E.Estradiol-E.Estrad,1,Overall,,,,,,,,,,,,,,,,
Rivelsa,L-Norgest/E.Estradiol-E.Estrad,1,Teva USA,,,,,,,,,,,,,,,,
Rizatriptan,Rizatriptan Benzoate,13,Overall,12150633.89,5056028,389849,103275,2.400420969,31.16753895,117.6531967,0,13936884.87,5757254,442503,115227,2.431217765,31.49557149,120.9515554,0
Rizatriptan,Rizatriptan Benzoate,1,Unichem Pharmac,,,,,,,,,12941.48,6945,448,431,1.86449211,28.88723214,30.02663573,0
Rizatriptan,Rizatriptan Benzoate,1,Rising Pharm,497213.59,197955,15137,6471,2.515206158,32.84756491,76.83721063,0,525245.92,201268,16264,8284,2.61566787,32.29500246,63.40486721,0
Rizatriptan,Rizatriptan Benzoate,1,Teva USA,1141212.34,472878,34925,12519,2.41540318,32.67608704,91.15842639,0,1116661.35,469271,35388,11452,2.379439177,31.55480248,97.50797677,0
Rizatriptan,Rizatriptan Benzoate,1,Mylan,363605.48,138520,11766,4271,2.636668165,30.90306646,85.13357059,0,327391.98,126894,10505,3922,2.590608214,31.16534793,83.47577257,0
Rizatriptan,Rizatriptan Benzoate,1,Macleods Pharma,3690210.22,1579050,131723,39693,2.340421045,28.01492693,92.96879097,0,4411609.43,1770848,146591,45206,2.493796787,30.09468132,97.58902425,0
Rizatriptan,Rizatriptan Benzoate,1,Jubilant Cadist,177246.05,90339,6266,3125,1.961842193,28.2869534,56.718736,0,541367,287062,18520,6493,1.885114706,29.23147948,83.37702141,0
Rizatriptan,Rizatriptan Benzoate,1,Glenmark Pharma,1127945.44,441046,36119,15372,2.562005282,31.22858994,73.37662243,0,896233.8,357860,29665,10723,2.504273115,30.21182538,83.58050919,0
Rizatriptan,Rizatriptan Benzoate,1,Exelan Pharmace,,,,,,,,,2068.34,757,58,56,2.726385187,35.66103448,36.93464286,0
Rizatriptan,Rizatriptan Benzoate,1,"Cipla USA, Inc.",1033565.35,444879,35392,12050,2.323242642,29.20336093,85.77305809,0,996103.35,434578,33796,10964,2.29199783,29.47400136,90.85218442,0
Rizatriptan,Rizatriptan Benzoate,1,Breckenridge,2413429.04,938424,65494,22579,2.570789555,36.84962042,106.8882165,0,2557048.87,1008858,74687,24588,2.54324142,34.23686679,103.9958057,0
Rizatriptan,Rizatriptan Benzoate,1,Bionpharma Inc.,41365.28,30760,2380,1596,1.344120578,17.38036975,25.91809524,0,437494.48,221296,15066,5329,1.957056251,29.03852914,82.09691875,0
Rizatriptan,Rizatriptan Benzoate,1,Aurobindo Pharm,603994.78,285657,24118,8917,2.11188971,25.04331951,67.73520018,0,521520.76,214165,17811,6942,2.436790589,29.28082421,75.12543359,0
Rizatriptan,Rizatriptan Benzoate,1,Ascend Laborato,1060846.32,436520,26529,9519,2.431366958,39.98817596,111.4451434,0,1591198.11,657452,43704,13906,2.420938782,36.40852348,114.425292,0
